annotation	gene	annotation_value	data	run	cell_cluster	gene_input	hgnc	gene_loadings
mediumpurple4	ENSG00000169032	0.23019320602373802	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000004936	Map2k1	0.0266780083205786
mediumpurple4	ENSG00000168002	0.229420182000909	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000071662	Polr2g	0.0265884194848816
mediumpurple4	ENSG00000132570	0.229390159582403	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021496	Pcbd2	0.0265849400671154
mediumpurple4	ENSG00000089818	0.229260209868669	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000030327	Necap1	0.026569879676741005
mediumpurple4	ENSG00000053501	0.22846230672655501	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000002395	Use1	0.0264774075007284
mediumpurple4	ENSG00000138175	0.22844749149114701	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000025035	Arl3	0.0264756905040355
mediumpurple4	ENSG00000180964	0.22821741717590197	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000051579	Tceal8	0.0264490262744411
mediumpurple4	ENSG00000131508	0.22774179320556198	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000091896	Ube2d2a	0.0263939043164243
mediumpurple4	ENSG00000185236	0.227222173205659	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000077450	Rab11b	0.0263336834831495
mediumpurple4	ENSG00000164898	0.227139562722753	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000019689	1110001J03Rik	0.0263241094249554
mediumpurple4	ENSG00000213523	0.22660076276427202	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000006050	Sra1	0.0262616657498194
mediumpurple4	ENSG00000148950	0.22640336806730396	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000042670	Immp1l	0.0262387888914659
mediumpurple4	ENSG00000086504	0.22595437017918601	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000024181	Mrpl28	0.0261867527362636
mediumpurple4	ENSG00000129932	0.224539696192343	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000078440	Dohh	0.0260228005282736
mediumpurple4	ENSG00000141522	0.224437839833166	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000025132	Arhgdia	0.0260109959887541
mediumpurple4	ENSG00000171421	0.224393275331875	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021607	Mrpl36	0.0260058312310413
mediumpurple4	ENSG00000122034	0.223961265977564	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000016503	Gtf3a	0.0259557639447475
mediumpurple4	ENSG00000130724	0.22323233656385397	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000033916	Chmp2a	0.0258712854090862
mediumpurple4	ENSG00000168958	0.22284504543888897	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000026150	Mff	0.0258264006966623
mediumpurple4	ENSG00000166171	0.22241311099942399	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000041035	Dpcd	0.0257763420925488
mediumpurple4	ENSG00000148444	0.22198773400130603	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000051154	Commd3	0.0257270434564543
mediumpurple4	ENSG00000196072	0.22197573024141604	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000057506	Bloc1s2	0.0257256522928671
mediumpurple4	ENSG00000112146	0.221114618954138	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000001366	Fbxo9	0.0256258546729297
mediumpurple4	ENSG00000139726	0.22081025647370997	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000023106	Denr	0.0255905808917196
mediumpurple4	ENSG00000108010	0.220497479030344	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000031068	Glrx3	0.025554331866908
mediumpurple4	ENSG00000181904	0.22022599695187803	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000045767	B230219D22Rik	0.0255228687265603
mediumpurple4	ENSG00000142252	0.22007078240150602	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000044709	Gemin7	0.0255048802935487
mediumpurple4	ENSG00000143543	0.220043174896981	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027937	Jtb	0.0255016807497908
mediumpurple4	ENSG00000197451	0.21993519393699199	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000020358	Hnrnpab	0.0254891664058673
mediumpurple4	ENSG00000153130	0.21820181721294699	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000063253	Scoc	0.0252882784671416
mediumpurple4	ENSG00000143549	0.217862540311323	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027940	Tpm3	0.0252489583144714
mediumpurple4	ENSG00000133398	0.21682477298997302	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021598	Med10	0.0251286873224988
mediumpurple4	ENSG00000100764	0.216242556185534	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021178	Psmc1	0.0250612118960017
mediumpurple4	ENSG00000069275	0.216137789628792	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000026434	Nucks1	0.0250490700820848
mediumpurple4	ENSG00000119865	0.21598938043819502	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000044629	Cnrip1	0.0250318703493472
mediumpurple4	ENSG00000140280	0.21570173330044395	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032184	Lysmd2	0.0249985337758363
mediumpurple4	ENSG00000213246	0.21559413148292	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000020485	Supt4a	0.0249860633722446
mediumpurple4	ENSG00000172301	0.21520427281324397	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000031458	Coprs	0.0249408810968285
mediumpurple4	ENSG00000173465	0.213402537906642	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000079478	Sssca1	0.0247320708558136
mediumpurple4	ENSG00000186395	0.213191195803895	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000019761	Krt10	0.0247075775770025
mediumpurple4	ENSG00000172331	0.21272370680526398	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000038871	Bpgm	0.0246533984132874
mediumpurple4	ENSG00000131116	0.21214243062627	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000064264	Zfp428	0.0245860319996229
mediumpurple4	ENSG00000132313	0.21064641578034402	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000052962	Mrpl35	0.0244126528752052
mediumpurple4	ENSG00000106992	0.209666460019038	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000026817	Ak1	0.0242990818953943
mediumpurple4	ENSG00000047579	0.209425079112242	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000057531	Dtnbp1	0.0242711072998309
mediumpurple4	ENSG00000104886	0.20853563459617896	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000035278	Plekhj1	0.024168026029057998
mediumpurple4	ENSG00000182512	0.208521911389683	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021102	Glrx5	0.0241664355919491
mediumpurple4	ENSG00000188186	0.208345664892029	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000050552	Lamtor4	0.0241460096827222
mediumpurple4	ENSG00000133393	0.20812276655201997	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000022677	Fopnl	0.0241201771055053
mediumpurple4	ENSG00000136897	0.207934208818873	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000044018	Mrpl50	0.0240983243981179
mediumpurple4	ENSG00000132475	0.207539505105015	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000060743	H3f3a	0.0240525806112166
mediumpurple4	ENSG00000161960	0.207147703547265	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000059796	Eif4a1	0.0240071731667564
mediumpurple4	ENSG00000100211	0.206782536930786	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000022428	Cby1	0.0239648525518212
mediumpurple4	ENSG00000122545	0.206607332965289	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000001833	Sept7	0.0239445474658021
mediumpurple4	ENSG00000167862	0.206516134094969	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000018858	Ict1	0.0239339780651527
mediumpurple4	ENSG00000128563	0.206326997636047	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000039737	Prkrip1	0.0239120582869282
mediumpurple4	ENSG00000087365	0.206205332827027	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000024853	Sf3b2	0.0238979580671891
mediumpurple4	ENSG00000119402	0.20579048243858603	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000035949	Fbxw2	0.0238498794018549
mediumpurple4	ENSG00000162642	0.20575921935323202	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000036873	2410004B18Rik	0.0238462561982617
mediumpurple4	ENSG00000136908	0.20566441379625	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000026810	Dpm2	0.0238352688043168
mediumpurple4	ENSG00000130812	0.20546692149136897	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000038742	Angptl6	0.0238123806337932
mediumpurple4	ENSG00000105402	0.20536188407909803	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000006024	Napa	0.0238002074293492
mediumpurple4	ENSG00000134809	0.20531643480356798	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027076	Timm10	0.0237949401316227
mediumpurple4	ENSG00000137038	0.204358461225877	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000028398	Tmem261	0.0236839167547038
mediumpurple4	ENSG00000086065	0.20415262830515502	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000028419	Chmp5	0.0236600619569601
mediumpurple4	ENSG00000129968	0.20403233598343695	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000003346	Abhd17a	0.0236461208002461
mediumpurple4	ENSG00000096080	0.203882905981812	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000023967	Mrps18a	0.0236288027616489
mediumpurple4	ENSG00000175550	0.20345284795396398	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000024914	Drap1	0.023578961622357997
mediumpurple4	ENSG00000138663	0.20341896837202197	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000035297	Cops4	0.0235750351825445
mediumpurple4	ENSG00000171471	0.203370764537127	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000031812	Map1lc3b	0.0235694486479519
mediumpurple4	ENSG00000146243	0.20306967627478198	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032251	Irak1bp1	0.0235345543289283
mediumpurple4	ENSG00000165669	0.202982167843059	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000057858	Fam204a	0.023524412627919995
mediumpurple4	ENSG00000187189	0.202900991178876	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000039485	Tspyl4	0.0235150047406938
mediumpurple4	ENSG00000138398	0.202877735979959	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000042133	Ppig	0.0235123096029836
mediumpurple4	ENSG00000100567	0.20202350047699802	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000060073	Psma3	0.0234133088451012
mediumpurple4	ENSG00000119048	0.20165722105544298	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000020390	Ube2b	0.0233708592627495
mediumpurple4	ENSG00000111652	0.20136477686800397	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000030127	Cops7a	0.0233369667400266
mediumpurple4	ENSG00000164610	0.201016433542547	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032239	Rp9	0.0232965958433547
mediumpurple4	ENSG00000204392	0.20094743000048002	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000007050	Lsm2	0.0232885987477791
mediumpurple4	ENSG00000153774	0.200643903696581	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000031954	Cfdp1	0.0232534218744005
mediumpurple4	ENSG00000170633	0.200552952319515	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000029474	Rnf34	0.023242881156731
mediumpurple4	ENSG00000143553	0.200056459253499	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000001018	Snapin	0.0231853405960208
mediumpurple4	ENSG00000121579	0.199658339676052	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000022698	Naa50	0.0231392009310707
mediumpurple4	ENSG00000107560	0.19958091966600103	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000040022	Rab11fip2	0.0231302284174679
mediumpurple4	ENSG00000065548	0.198764973052274	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027091	Zc3h15	0.023035665111599
mediumpurple4	ENSG00000182196	0.198600457693284	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000029404	Arl6ip4	0.0230165987707986
mediumpurple4	ENSG00000106723	0.198420403966018	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021395	Spin1	0.0229957316265543
mediumpurple4	ENSG00000099864	0.19829311654853798	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000035863	Palm	0.0229809797803062
mediumpurple4	ENSG00000257704	0.197764281246607	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000091811	Inafm1	0.0229196909489421
mediumpurple4	ENSG00000204628	0.19745206271837	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000020372	Gnb2l1	0.0228835066990329
mediumpurple4	ENSG00000107949	0.19740295636358998	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000030983	Bccip	0.0228778155678131
mediumpurple4	ENSG00000140307	0.19731690562724602	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000033543	Gtf2a2	0.0228678428049335
mediumpurple4	ENSG00000100380	0.19641914033631303	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000022403	St13	0.0227637972063897
mediumpurple4	ENSG00000136319	0.196348847759167	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000006288	Ttc5	0.0227556507194001
mediumpurple4	ENSG00000129235	0.19617139858317897	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000020803	Txndc17	0.0227350854269866
mediumpurple4	ENSG00000158042	0.195861566665811	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000030879	Mrpl17	0.0226991777709254
mediumpurple4	ENSG00000172922	0.195172328304564	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000024925	Rnaseh2c	0.0226192991895639
mediumpurple4	ENSG00000145741	0.19447163345386603	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021660	Btf3	0.0225380928699683
mediumpurple4	ENSG00000176386	0.19420395797408604	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000066149	Cdc26	0.0225070708915175
mediumpurple4	ENSG00000130511	0.194121646747871	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000070003	Ssbp4	0.0224975315153745
mediumpurple4	ENSG00000196655	0.19339129479930497	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032112	Trappc4	0.0224128881164777
mediumpurple4	ENSG00000062194	0.193375769344962	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032745	Gpbp1	0.022411088809681
mediumpurple4	ENSG00000228474	0.19276266752711396	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000038803	Ost4	0.0223400339958556
mediumpurple4	ENSG00000163512	0.19246608871401	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000039285	Azi2	0.0223056622948816
mediumpurple4	ENSG00000160213	0.192396982144506	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000005054	Cstb	0.0222976532590456
mediumpurple4	ENSG00000170142	0.19206313012065002	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021774	Ube2e1	0.0222589618170864
mediumpurple4	ENSG00000167778	0.191988122703714	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000036966	Spryd3	0.0222502689085175
mediumpurple4	ENSG00000081870	0.19181377228586105	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000063172	Hspb11	0.0222300627435376
mediumpurple4	ENSG00000116161	0.19177871347205103	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000014226	Cacybp	0.0222259996378418
mediumpurple4	ENSG00000175324	0.191678390747093	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000037296	Lsm1	0.0222143728373058
mediumpurple4	ENSG00000115053	0.19163290588253604	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000026234	Ncl	0.022209101415025
mediumpurple4	ENSG00000137285	0.19158484471723602	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000045136	Tubb2b	0.0222035314149806
mediumpurple4	ENSG00000167964	0.19094543319762497	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000079657	Rab26	0.0221294274649333
mediumpurple4	ENSG00000079950	0.19047551233185395	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000019998	Stx7	0.0220749664624405
mediumpurple4	ENSG00000197747	0.19043147463860502	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000041959	S100a10	0.0220698627586119
mediumpurple4	ENSG00000167220	0.190244889628357	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000025421	Hdhd2	0.0220482386779456
mediumpurple4	ENSG00000101210	0.189876062876916	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000016349	Eef1a2	0.0220054938753784
mediumpurple4	ENSG00000152954	0.18894636297967804	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000048978	Nrsn1	0.0218977472480014
mediumpurple4	ENSG00000120727	0.18792029301152396	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000037058	Paip2	0.0217788319089228
mediumpurple4	ENSG00000258289	0.18762268083194397	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000090258	Churc1	0.0217443404469883
mediumpurple4	ENSG00000055950	0.187540046677665	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000025208	Mrpl43	0.0217347636454245
mediumpurple4	ENSG00000161981	0.186900141041858	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000040767	Snrnp25	0.0216606024302813
mediumpurple4	ENSG00000170035	0.186738778140271	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027011	Ube2e3	0.0216419014403367
mediumpurple4	ENSG00000115350	0.18665989281853895	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000030042	Pole4	0.0216327591059216
mediumpurple4	ENSG00000155368	0.186632084334629	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000026385	Dbi	0.0216295362698616
mediumpurple4	ENSG00000111832	0.186510507332258	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000019782	Rwdd1	0.0216154462263852
mediumpurple4	ENSG00000008382	0.18650927316632002	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000003199	Mpnd	0.0216153031939745
mediumpurple4	ENSG00000110711	0.186506460394314	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000024847	Aip	0.0216149772106136
mediumpurple4	ENSG00000174007	0.186254917171025	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000035790	Cep19	0.0215858248636795
mediumpurple4	ENSG00000170291	0.186208429625828	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000018565	Elp5	0.0215804372367421
mediumpurple4	ENSG00000111707	0.185696715363669	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000066900	Suds3	0.021521132630931
mediumpurple4	ENSG00000099817	0.18468729211621102	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000004667	Polr2e	0.0214041465466767
mediumpurple4	ENSG00000120438	0.184491081928596	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000068039	Tcp1	0.0213814069658341
mediumpurple4	ENSG00000178307	0.18418561885441798	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000043284	Tmem11	0.0213460056324268
mediumpurple4	ENSG00000100982	0.183867850040438	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000039849	Pcif1	0.0213091781377764
mediumpurple4	ENSG00000127837	0.183654413428608	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000006299	Aamp	0.0212844421179579
mediumpurple4	ENSG00000172031	0.18335804461095803	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000033805	Ephx4	0.0212500947541941
mediumpurple4	ENSG00000017797	0.183063897339669	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000024096	Ralbp1	0.0212160048542945
mediumpurple4	ENSG00000110025	0.183020324166262	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000024787	Snx15	0.0212109549855222
mediumpurple4	ENSG00000143155	0.18230813291712	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000040843	Tiprl	0.02112841630248
mediumpurple4	ENSG00000169609	0.182298109682816	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000025102	3110040N11Rik	0.0211272546698985
mediumpurple4	ENSG00000173581	0.181777135280721	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000035228	Ccdc106	0.0210668768695543
mediumpurple4	ENSG00000134308	0.18145525378398702	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000076432	Ywhaq	0.0210295727397042
mediumpurple4	ENSG00000105619	0.18094918930327802	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000006335	Tfpt	0.0209709229095884
mediumpurple4	ENSG00000101365	0.18033602175177899	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027406	Idh3b	0.020899860477628002
mediumpurple4	ENSG00000151917	0.180009763959287	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000042182	Bend6	0.0208620491614163
mediumpurple4	ENSG00000100216	0.179869605684057	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000022427	Tomm22	0.0208458056601533
mediumpurple4	ENSG00000057757	0.179460492717469	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000028669	Pithd1	0.0207983919275101
mediumpurple4	ENSG00000165410	0.17898032338088501	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000062929	Cfl2	0.020742743188879
mediumpurple4	ENSG00000169750	0.17727784752877898	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000018012	Rac3	0.0205454364753898
mediumpurple4	ENSG00000256646	0.17706308694900896	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000015671	Psma2	0.0205205470156487
mediumpurple4	ENSG00000074071	0.176361124358667	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000038880	Mrps34	0.0204391937726518
mediumpurple4	ENSG00000124164	0.176351136216339	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000054455	Vapb	0.0204380362070193
mediumpurple4	ENSG00000174446	0.17621364531907602	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032398	Snapc5	0.0204221018388224
mediumpurple4	ENSG00000166797	0.17619236186913698	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032381	Fam96a	0.0204196352149616
mediumpurple4	ENSG00000007520	0.17558819177432197	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000015126	Tsr3	0.0203496155341251
mediumpurple4	ENSG00000132541	0.17522676630823	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000022323	Hrsp12	0.0203077284960226
mediumpurple4	ENSG00000164687	0.17485377988282502	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027533	Fabp5	0.020264501612257
mediumpurple4	ENSG00000143742	0.174491472752888	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000026511	Srp9	0.0202225123946165
mediumpurple4	ENSG00000188243	0.174380135832053	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000075486	Commd6	0.0202096091150119
mediumpurple4	ENSG00000175745	0.17422133499707698	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000069171	Nr2f1	0.0201912050531806
mediumpurple4	ENSG00000126254	0.172925884327989	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000036733	Rbm42	0.0200410701107738
mediumpurple4	ENSG00000054148	0.172172205554733	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000036504	Phpt1	0.0199537232731702
mediumpurple4	ENSG00000168275	0.17138905423822304	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000051671	Coa6	0.0198629607450357
mediumpurple4	ENSG00000124795	0.17108324089227098	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000021377	Dek	0.0198275188172361
mediumpurple4	ENSG00000171735	0.168348203128925	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000014592	Camta1	0.0195105443875037
mediumpurple4	ENSG00000162910	0.167601230698478	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000036860	Mrpl55	0.0194239747747035
mediumpurple4	ENSG00000100220	0.16751075877894198	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000001783	Rtcb	0.0194134896232786
mediumpurple4	ENSG00000144895	0.166625460690262	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000027810	Eif2a	0.0193108888985049
mediumpurple4	ENSG00000119782	0.166090585553315	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000020635	Fkbp1b	0.0192489000865829
mediumpurple4	ENSG00000175449	0.165915085379915	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000043190	Rfesd	0.019228560671849
mediumpurple4	ENSG00000164902	0.16520290002468	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000008301	Phax	0.0191460226718753
mediumpurple4	ENSG00000146147	0.165045475194186	Neurons_sub_ClusterName_7.2	run1	TEGLU17	ENSMUSG00000032355	Mlip	0.0191277780806888
